invoice_date,Product,shopping_mall,daily_demand
2023-02-13,Skimmed powdered milk,Forum Istanbul,0.0
2023-02-13,Skimmed powdered milk,Istinye Park,0.0
2023-02-13,Skimmed powdered milk,Kanyon,0.0
2023-02-13,Skimmed powdered milk,Mall of Istanbul,0.0
2023-02-13,Skimmed powdered milk,Metrocity,0.0
2023-02-13,Skimmed powdered milk,Metropol AVM,1.0
2023-02-13,Skimmed powdered milk,Viaport Outlet,0.0
2023-02-13,Skimmed powdered milk,Zorlu Center,1.0
2023-02-13,Small cheese,Cevahir AVM,0.0
2023-02-13,Small cheese,Emaar Square Mall,3.0
2023-02-13,Small cheese,Forum Istanbul,0.0
2023-02-13,Small cheese,Istinye Park,0.0
2023-02-13,Small cheese,Kanyon,1.0
2023-02-13,Small cheese,Mall of Istanbul,1.0
2023-02-13,Small cheese,Metrocity,0.0
2023-02-13,Small cheese,Metropol AVM,0.0
2023-02-13,Small cheese,Viaport Outlet,0.0
2023-02-13,Small cheese,Zorlu Center,0.0
2023-02-13,Sterilized semi-skimmed milk,Cevahir AVM,0.0
2023-02-13,Sterilized semi-skimmed milk,Emaar Square Mall,0.0
2023-02-13,Sterilized semi-skimmed milk,Forum Istanbul,0.0
2023-02-13,Sterilized semi-skimmed milk,Istinye Park,6.0
2023-02-13,Sterilized semi-skimmed milk,Kanyon,9.0
2023-02-13,Sterilized semi-skimmed milk,Mall of Istanbul,3.0
2023-02-13,Sterilized semi-skimmed milk,Metrocity,4.0
2023-02-13,Sterilized semi-skimmed milk,Metropol AVM,0.0
2023-02-13,Sterilized semi-skimmed milk,Viaport Outlet,0.0
2023-02-13,Sterilized semi-skimmed milk,Zorlu Center,7.0
2023-02-13,Sterilized skimmed milk,Cevahir AVM,0.0
2023-02-13,Sterilized skimmed milk,Emaar Square Mall,0.0
2023-02-13,Sterilized skimmed milk,Forum Istanbul,0.0
2023-02-13,Sterilized skimmed milk,Istinye Park,0.0
2023-02-13,Sterilized skimmed milk,Kanyon,5.0
2023-02-13,Sterilized skimmed milk,Mall of Istanbul,6.0
2023-02-13,Sterilized skimmed milk,Metrocity,2.0
2023-02-13,Sterilized skimmed milk,Metropol AVM,0.0
2023-02-13,Sterilized skimmed milk,Viaport Outlet,2.0
2023-02-13,Sterilized skimmed milk,Zorlu Center,0.0
2023-02-13,Sterilized whole milk,Cevahir AVM,1.0
2023-02-13,Sterilized whole milk,Emaar Square Mall,3.0
2023-02-13,Sterilized whole milk,Forum Istanbul,5.0
2023-02-13,Sterilized whole milk,Istinye Park,0.0
2023-02-13,Sterilized whole milk,Kanyon,8.0
2023-02-13,Sterilized whole milk,Mall of Istanbul,7.0
2023-02-13,Sterilized whole milk,Metrocity,0.0
2023-02-13,Sterilized whole milk,Metropol AVM,4.0
2023-02-13,Sterilized whole milk,Viaport Outlet,5.0
2023-02-13,Sterilized whole milk,Zorlu Center,0.0
2023-02-13,Sweetened condensed milk,Cevahir AVM,0.0
2023-02-13,Sweetened condensed milk,Emaar Square Mall,0.0
2023-02-13,Sweetened condensed milk,Forum Istanbul,0.0
2023-02-13,Sweetened condensed milk,Istinye Park,0.0
2023-02-13,Sweetened condensed milk,Kanyon,5.0
2023-02-13,Sweetened condensed milk,Mall of Istanbul,12.0
2023-02-13,Sweetened condensed milk,Metrocity,5.0
2023-02-13,Sweetened condensed milk,Metropol AVM,3.0
2023-02-13,Sweetened condensed milk,Viaport Outlet,0.0
2023-02-13,Sweetened condensed milk,Zorlu Center,2.0
2023-02-13,Total powdered milk,Cevahir AVM,5.0
2023-02-13,Total powdered milk,Emaar Square Mall,0.0
2023-02-13,Total powdered milk,Forum Istanbul,0.0
2023-02-13,Total powdered milk,Istinye Park,0.0
2023-02-13,Total powdered milk,Kanyon,6.0
2023-02-13,Total powdered milk,Mall of Istanbul,5.0
2023-02-13,Total powdered milk,Metrocity,0.0
2023-02-13,Total powdered milk,Metropol AVM,9.0
2023-02-13,Total powdered milk,Viaport Outlet,0.0
2023-02-13,Total powdered milk,Zorlu Center,0.0
2023-02-13,Yogurt,Cevahir AVM,0.0
2023-02-13,Yogurt,Emaar Square Mall,0.0
2023-02-13,Yogurt,Forum Istanbul,2.0
2023-02-13,Yogurt,Istinye Park,0.0
2023-02-13,Yogurt,Kanyon,10.0
2023-02-13,Yogurt,Mall of Istanbul,8.0
2023-02-13,Yogurt,Metrocity,1.0
2023-02-13,Yogurt,Metropol AVM,0.0
2023-02-13,Yogurt,Viaport Outlet,0.0
2023-02-13,Yogurt,Zorlu Center,0.0
2023-02-13,chocolate milk,Cevahir AVM,0.0
2023-02-13,chocolate milk,Emaar Square Mall,1.0
2023-02-13,chocolate milk,Forum Istanbul,0.0
2023-02-13,chocolate milk,Istinye Park,3.0
2023-02-13,chocolate milk,Kanyon,0.0
2023-02-13,chocolate milk,Mall of Istanbul,0.0
2023-02-13,chocolate milk,Metrocity,0.0
2023-02-13,chocolate milk,Metropol AVM,9.0
2023-02-13,chocolate milk,Viaport Outlet,0.0
2023-02-13,chocolate milk,Zorlu Center,0.0
2023-02-14,Butter,Cevahir AVM,9.0
2023-02-14,Butter,Emaar Square Mall,5.0
2023-02-14,Butter,Forum Istanbul,0.0
2023-02-14,Butter,Istinye Park,0.0
2023-02-14,Butter,Kanyon,11.0
2023-02-14,Butter,Mall of Istanbul,5.0
2023-02-14,Butter,Metrocity,7.0
2023-02-14,Butter,Metropol AVM,4.0
2023-02-14,Butter,Viaport Outlet,5.0
2023-02-14,Butter,Zorlu Center,2.0
2023-02-14,Cheese,Cevahir AVM,0.0
2023-02-14,Cheese,Emaar Square Mall,0.0
2023-02-14,Cheese,Forum Istanbul,0.0
2023-02-14,Cheese,Istinye Park,0.0
2023-02-14,Cheese,Kanyon,2.0
2023-02-14,Cheese,Mall of Istanbul,4.0
2023-02-14,Cheese,Metrocity,0.0
2023-02-14,Cheese,Metropol AVM,7.0
2023-02-14,Cheese,Viaport Outlet,0.0
2023-02-14,Cheese,Zorlu Center,3.0
2023-02-14,Condensed milk,Cevahir AVM,0.0
2023-02-14,Condensed milk,Emaar Square Mall,5.0
2023-02-14,Condensed milk,Forum Istanbul,0.0
2023-02-14,Condensed milk,Istinye Park,2.0
2023-02-14,Condensed milk,Kanyon,0.0
2023-02-14,Condensed milk,Mall of Istanbul,6.0
2023-02-14,Condensed milk,Metrocity,11.0
2023-02-14,Condensed milk,Metropol AVM,0.0
2023-02-14,Condensed milk,Viaport Outlet,0.0
2023-02-14,Condensed milk,Zorlu Center,0.0
2023-02-14,Cream,Cevahir AVM,2.0
2023-02-14,Cream,Emaar Square Mall,0.0
2023-02-14,Cream,Forum Istanbul,0.0
2023-02-14,Cream,Istinye Park,0.0
2023-02-14,Cream,Kanyon,0.0
2023-02-14,Cream,Mall of Istanbul,11.0
2023-02-14,Cream,Metrocity,0.0
2023-02-14,Cream,Metropol AVM,0.0
2023-02-14,Cream,Viaport Outlet,0.0
2023-02-14,Cream,Zorlu Center,4.0
2023-02-14,Cultured milk,Cevahir AVM,0.0
2023-02-14,Cultured milk,Emaar Square Mall,0.0
2023-02-14,Cultured milk,Forum Istanbul,0.0
2023-02-14,Cultured milk,Istinye Park,0.0
2023-02-14,Cultured milk,Kanyon,6.0
2023-02-14,Cultured milk,Mall of Istanbul,3.0
2023-02-14,Cultured milk,Metrocity,0.0
2023-02-14,Cultured milk,Metropol AVM,3.0
2023-02-14,Cultured milk,Viaport Outlet,0.0
2023-02-14,Cultured milk,Zorlu Center,0.0
2023-02-14,Evaporated milk,Cevahir AVM,0.0
2023-02-14,Evaporated milk,Emaar Square Mall,0.0
2023-02-14,Evaporated milk,Forum Istanbul,0.0
2023-02-14,Evaporated milk,Istinye Park,0.0
2023-02-14,Evaporated milk,Kanyon,0.0
2023-02-14,Evaporated milk,Mall of Istanbul,0.0
2023-02-14,Evaporated milk,Metrocity,1.0
2023-02-14,Evaporated milk,Metropol AVM,0.0
2023-02-14,Evaporated milk,Viaport Outlet,0.0
2023-02-14,Evaporated milk,Zorlu Center,0.0
2023-02-14,Flavored sterilized milk,Cevahir AVM,0.0
2023-02-14,Flavored sterilized milk,Emaar Square Mall,0.0
2023-02-14,Flavored sterilized milk,Forum Istanbul,2.0
2023-02-14,Flavored sterilized milk,Istinye Park,4.0
2023-02-14,Flavored sterilized milk,Kanyon,5.0
2023-02-14,Flavored sterilized milk,Mall of Istanbul,0.0
2023-02-14,Flavored sterilized milk,Metrocity,0.0
2023-02-14,Flavored sterilized milk,Metropol AVM,0.0
2023-02-14,Flavored sterilized milk,Viaport Outlet,0.0
2023-02-14,Flavored sterilized milk,Zorlu Center,0.0
2023-02-14,Modified milk,Cevahir AVM,0.0
2023-02-14,Modified milk,Emaar Square Mall,0.0
2023-02-14,Modified milk,Forum Istanbul,0.0
2023-02-14,Modified milk,Istinye Park,0.0
2023-02-14,Modified milk,Kanyon,2.0
2023-02-14,Modified milk,Mall of Istanbul,0.0
2023-02-14,Modified milk,Metrocity,1.0
2023-02-14,Modified milk,Metropol AVM,0.0
2023-02-14,Modified milk,Viaport Outlet,0.0
2023-02-14,Modified milk,Zorlu Center,1.0
2023-02-14,Pasteurized milk 2.5% mg,Cevahir AVM,0.0
2023-02-14,Pasteurized milk 2.5% mg,Emaar Square Mall,0.0
2023-02-14,Pasteurized milk 2.5% mg,Forum Istanbul,0.0
2023-02-14,Pasteurized milk 2.5% mg,Istinye Park,2.0
2023-02-14,Pasteurized milk 2.5% mg,Kanyon,5.0
2023-02-14,Pasteurized milk 2.5% mg,Mall of Istanbul,4.0
2023-02-14,Pasteurized milk 2.5% mg,Metrocity,0.0
2023-02-14,Pasteurized milk 2.5% mg,Metropol AVM,1.0
2023-02-14,Pasteurized milk 2.5% mg,Viaport Outlet,0.0
2023-02-14,Pasteurized milk 2.5% mg,Zorlu Center,0.0
2023-02-14,Pasteurized milk 3.0% mg,Cevahir AVM,0.0
2023-02-14,Pasteurized milk 3.0% mg,Emaar Square Mall,0.0
2023-02-14,Pasteurized milk 3.0% mg,Forum Istanbul,0.0
2023-02-14,Pasteurized milk 3.0% mg,Istinye Park,0.0
2023-02-14,Pasteurized milk 3.0% mg,Kanyon,4.0
2023-02-14,Pasteurized milk 3.0% mg,Mall of Istanbul,1.0
2023-02-14,Pasteurized milk 3.0% mg,Metrocity,0.0
2023-02-14,Pasteurized milk 3.0% mg,Metropol AVM,0.0
2023-02-14,Pasteurized milk 3.0% mg,Viaport Outlet,0.0
2023-02-14,Pasteurized milk 3.0% mg,Zorlu Center,0.0
2023-02-14,Powdered milk 12% mg,Cevahir AVM,0.0
2023-02-14,Powdered milk 12% mg,Emaar Square Mall,0.0
2023-02-14,Powdered milk 12% mg,Forum Istanbul,0.0
2023-02-14,Powdered milk 12% mg,Istinye Park,0.0
2023-02-14,Powdered milk 12% mg,Kanyon,0.0
2023-02-14,Powdered milk 12% mg,Mall of Istanbul,2.0
2023-02-14,Powdered milk 12% mg,Metrocity,5.0
2023-02-14,Powdered milk 12% mg,Metropol AVM,0.0
2023-02-14,Powdered milk 12% mg,Viaport Outlet,1.0
2023-02-14,Powdered milk 12% mg,Zorlu Center,0.0
2023-02-14,Powdered milk 18% mg,Cevahir AVM,0.0
2023-02-14,Powdered milk 18% mg,Emaar Square Mall,0.0
2023-02-14,Powdered milk 18% mg,Forum Istanbul,0.0
2023-02-14,Powdered milk 18% mg,Istinye Park,0.0
2023-02-14,Powdered milk 18% mg,Kanyon,0.0
2023-02-14,Powdered milk 18% mg,Mall of Istanbul,2.0
2023-02-14,Powdered milk 18% mg,Metrocity,0.0
2023-02-14,Powdered milk 18% mg,Metropol AVM,0.0
2023-02-14,Powdered milk 18% mg,Viaport Outlet,0.0
2023-02-14,Powdered milk 18% mg,Zorlu Center,0.0
2023-02-14,Powdered milk 20% mg,Cevahir AVM,3.0
2023-02-14,Powdered milk 20% mg,Emaar Square Mall,0.0
2023-02-14,Powdered milk 20% mg,Forum Istanbul,0.0
2023-02-14,Powdered milk 20% mg,Istinye Park,0.0
2023-02-14,Powdered milk 20% mg,Kanyon,9.0
2023-02-14,Powdered milk 20% mg,Mall of Istanbul,10.0
2023-02-14,Powdered milk 20% mg,Metrocity,2.0
2023-02-14,Powdered milk 20% mg,Metropol AVM,2.0
2023-02-14,Powdered milk 20% mg,Viaport Outlet,2.0
2023-02-14,Powdered milk 20% mg,Zorlu Center,0.0
2023-02-14,Powdered milk 26% mg,Cevahir AVM,0.0
2023-02-14,Powdered milk 26% mg,Emaar Square Mall,0.0
2023-02-14,Powdered milk 26% mg,Forum Istanbul,4.0
2023-02-14,Powdered milk 26% mg,Istinye Park,0.0
2023-02-14,Powdered milk 26% mg,Kanyon,13.0
2023-02-14,Powdered milk 26% mg,Mall of Istanbul,12.0
2023-02-14,Powdered milk 26% mg,Metrocity,5.0
2023-02-14,Powdered milk 26% mg,Metropol AVM,9.0
2023-02-14,Powdered milk 26% mg,Viaport Outlet,0.0
2023-02-14,Powdered milk 26% mg,Zorlu Center,0.0
2023-02-14,Powdered milk 28% mg,Cevahir AVM,0.0
2023-02-14,Powdered milk 28% mg,Emaar Square Mall,0.0
2023-02-14,Powdered milk 28% mg,Forum Istanbul,0.0
2023-02-14,Powdered milk 28% mg,Istinye Park,0.0
2023-02-14,Powdered milk 28% mg,Kanyon,4.0
2023-02-14,Powdered milk 28% mg,Mall of Istanbul,0.0
2023-02-14,Powdered milk 28% mg,Metrocity,4.0
2023-02-14,Powdered milk 28% mg,Metropol AVM,4.0
2023-02-14,Powdered milk 28% mg,Viaport Outlet,0.0
2023-02-14,Powdered milk 28% mg,Zorlu Center,0.0
2023-02-14,Powdered whey,Cevahir AVM,6.0
2023-02-14,Powdered whey,Emaar Square Mall,9.0
2023-02-14,Powdered whey,Forum Istanbul,5.0
2023-02-14,Powdered whey,Istinye Park,0.0
2023-02-14,Powdered whey,Kanyon,0.0
2023-02-14,Powdered whey,Mall of Istanbul,1.0
2023-02-14,Powdered whey,Metrocity,5.0
2023-02-14,Powdered whey,Metropol AVM,0.0
2023-02-14,Powdered whey,Viaport Outlet,0.0
2023-02-14,Powdered whey,Zorlu Center,0.0
2023-02-14,Skimmed pasteurized milk,Cevahir AVM,0.0
2023-02-14,Skimmed pasteurized milk,Emaar Square Mall,0.0
2023-02-14,Skimmed pasteurized milk,Forum Istanbul,0.0
2023-02-14,Skimmed pasteurized milk,Istinye Park,1.0
2023-02-14,Skimmed pasteurized milk,Kanyon,5.0
2023-02-14,Skimmed pasteurized milk,Mall of Istanbul,2.0
2023-02-14,Skimmed pasteurized milk,Metrocity,0.0
2023-02-14,Skimmed pasteurized milk,Metropol AVM,2.0
2023-02-14,Skimmed pasteurized milk,Viaport Outlet,0.0
2023-02-14,Skimmed pasteurized milk,Zorlu Center,0.0
2023-02-14,Skimmed powdered milk,Cevahir AVM,3.0
2023-02-14,Skimmed powdered milk,Emaar Square Mall,0.0
2023-02-14,Skimmed powdered milk,Forum Istanbul,5.0
2023-02-14,Skimmed powdered milk,Istinye Park,0.0
2023-02-14,Skimmed powdered milk,Kanyon,5.0
2023-02-14,Skimmed powdered milk,Mall of Istanbul,3.0
2023-02-14,Skimmed powdered milk,Metrocity,5.0
2023-02-14,Skimmed powdered milk,Metropol AVM,0.0
2023-02-14,Skimmed powdered milk,Viaport Outlet,0.0
2023-02-14,Skimmed powdered milk,Zorlu Center,0.0
2023-02-14,Small cheese,Cevahir AVM,0.0
2023-02-14,Small cheese,Emaar Square Mall,0.0
2023-02-14,Small cheese,Forum Istanbul,0.0
2023-02-14,Small cheese,Istinye Park,0.0
2023-02-14,Small cheese,Kanyon,0.0
2023-02-14,Small cheese,Mall of Istanbul,0.0
2023-02-14,Small cheese,Metrocity,0.0
2023-02-14,Small cheese,Metropol AVM,3.0
2023-02-14,Small cheese,Viaport Outlet,0.0
2023-02-14,Small cheese,Zorlu Center,5.0
2023-02-14,Sterilized semi-skimmed milk,Cevahir AVM,0.0
2023-02-14,Sterilized semi-skimmed milk,Emaar Square Mall,0.0
2023-02-14,Sterilized semi-skimmed milk,Forum Istanbul,0.0
2023-02-14,Sterilized semi-skimmed milk,Istinye Park,4.0
2023-02-14,Sterilized semi-skimmed milk,Kanyon,0.0
2023-02-14,Sterilized semi-skimmed milk,Mall of Istanbul,5.0
2023-02-14,Sterilized semi-skimmed milk,Metrocity,4.0
2023-02-14,Sterilized semi-skimmed milk,Metropol AVM,3.0
2023-02-14,Sterilized semi-skimmed milk,Viaport Outlet,9.0
2023-02-14,Sterilized semi-skimmed milk,Zorlu Center,0.0
2023-02-14,Sterilized skimmed milk,Cevahir AVM,0.0
2023-02-14,Sterilized skimmed milk,Emaar Square Mall,4.0
2023-02-14,Sterilized skimmed milk,Forum Istanbul,0.0
2023-02-14,Sterilized skimmed milk,Istinye Park,0.0
2023-02-14,Sterilized skimmed milk,Kanyon,6.0
2023-02-14,Sterilized skimmed milk,Mall of Istanbul,5.0
2023-02-14,Sterilized skimmed milk,Metrocity,0.0
2023-02-14,Sterilized skimmed milk,Metropol AVM,0.0
2023-02-14,Sterilized skimmed milk,Viaport Outlet,0.0
2023-02-14,Sterilized skimmed milk,Zorlu Center,0.0
2023-02-14,Sterilized whole milk,Cevahir AVM,0.0
2023-02-14,Sterilized whole milk,Emaar Square Mall,0.0
2023-02-14,Sterilized whole milk,Forum Istanbul,5.0
2023-02-14,Sterilized whole milk,Istinye Park,0.0
2023-02-14,Sterilized whole milk,Kanyon,0.0
2023-02-14,Sterilized whole milk,Mall of Istanbul,0.0
2023-02-14,Sterilized whole milk,Metrocity,0.0
2023-02-14,Sterilized whole milk,Metropol AVM,0.0
2023-02-14,Sterilized whole milk,Viaport Outlet,7.0
2023-02-14,Sterilized whole milk,Zorlu Center,0.0
2023-02-14,Sweetened condensed milk,Cevahir AVM,0.0
2023-02-14,Sweetened condensed milk,Emaar Square Mall,0.0
2023-02-14,Sweetened condensed milk,Forum Istanbul,0.0
2023-02-14,Sweetened condensed milk,Istinye Park,5.0
2023-02-14,Sweetened condensed milk,Kanyon,5.0
2023-02-14,Sweetened condensed milk,Mall of Istanbul,0.0
2023-02-14,Sweetened condensed milk,Metrocity,0.0
2023-02-14,Sweetened condensed milk,Metropol AVM,0.0
2023-02-14,Sweetened condensed milk,Viaport Outlet,0.0
2023-02-14,Sweetened condensed milk,Zorlu Center,5.0
2023-02-14,Total powdered milk,Cevahir AVM,0.0
2023-02-14,Total powdered milk,Emaar Square Mall,0.0
2023-02-14,Total powdered milk,Forum Istanbul,0.0
2023-02-14,Total powdered milk,Istinye Park,2.0
2023-02-14,Total powdered milk,Kanyon,4.0
2023-02-14,Total powdered milk,Mall of Istanbul,1.0
2023-02-14,Total powdered milk,Metrocity,0.0
2023-02-14,Total powdered milk,Metropol AVM,1.0
2023-02-14,Total powdered milk,Viaport Outlet,0.0
2023-02-14,Total powdered milk,Zorlu Center,0.0
2023-02-14,Yogurt,Cevahir AVM,0.0
2023-02-14,Yogurt,Emaar Square Mall,5.0
2023-02-14,Yogurt,Forum Istanbul,5.0
2023-02-14,Yogurt,Istinye Park,3.0
2023-02-14,Yogurt,Kanyon,0.0
2023-02-14,Yogurt,Mall of Istanbul,0.0
2023-02-14,Yogurt,Metrocity,0.0
2023-02-14,Yogurt,Metropol AVM,3.0
2023-02-14,Yogurt,Viaport Outlet,4.0
2023-02-14,Yogurt,Zorlu Center,0.0
2023-02-14,chocolate milk,Cevahir AVM,0.0
2023-02-14,chocolate milk,Emaar Square Mall,0.0
2023-02-14,chocolate milk,Forum Istanbul,0.0
2023-02-14,chocolate milk,Istinye Park,5.0
2023-02-14,chocolate milk,Kanyon,0.0
2023-02-14,chocolate milk,Mall of Istanbul,0.0
2023-02-14,chocolate milk,Metrocity,6.0
2023-02-14,chocolate milk,Metropol AVM,0.0
2023-02-14,chocolate milk,Viaport Outlet,3.0
2023-02-14,chocolate milk,Zorlu Center,0.0
2023-02-15,Butter,Cevahir AVM,2.0
2023-02-15,Butter,Emaar Square Mall,1.0
2023-02-15,Butter,Forum Istanbul,0.0
2023-02-15,Butter,Istinye Park,2.0
2023-02-15,Butter,Kanyon,0.0
2023-02-15,Butter,Mall of Istanbul,4.0
2023-02-15,Butter,Metrocity,9.0
2023-02-15,Butter,Metropol AVM,1.0
2023-02-15,Butter,Viaport Outlet,0.0
2023-02-15,Butter,Zorlu Center,4.0
2023-02-15,Cheese,Cevahir AVM,2.0
2023-02-15,Cheese,Emaar Square Mall,0.0
2023-02-15,Cheese,Forum Istanbul,0.0
2023-02-15,Cheese,Istinye Park,0.0
2023-02-15,Cheese,Kanyon,0.0
2023-02-15,Cheese,Mall of Istanbul,0.0
2023-02-15,Cheese,Metrocity,0.0
2023-02-15,Cheese,Metropol AVM,0.0
2023-02-15,Cheese,Viaport Outlet,0.0
2023-02-15,Cheese,Zorlu Center,0.0
2023-02-15,Condensed milk,Cevahir AVM,0.0
2023-02-15,Condensed milk,Emaar Square Mall,5.0
2023-02-15,Condensed milk,Forum Istanbul,5.0
2023-02-15,Condensed milk,Istinye Park,0.0
2023-02-15,Condensed milk,Kanyon,14.0
2023-02-15,Condensed milk,Mall of Istanbul,5.0
2023-02-15,Condensed milk,Metrocity,0.0
2023-02-15,Condensed milk,Metropol AVM,0.0
2023-02-15,Condensed milk,Viaport Outlet,4.0
2023-02-15,Condensed milk,Zorlu Center,0.0
2023-02-15,Cream,Cevahir AVM,0.0
2023-02-15,Cream,Emaar Square Mall,0.0
2023-02-15,Cream,Forum Istanbul,0.0
2023-02-15,Cream,Istinye Park,0.0
2023-02-15,Cream,Kanyon,2.0
2023-02-15,Cream,Mall of Istanbul,0.0
2023-02-15,Cream,Metrocity,0.0
2023-02-15,Cream,Metropol AVM,1.0
2023-02-15,Cream,Viaport Outlet,0.0
2023-02-15,Cream,Zorlu Center,0.0
2023-02-15,Cultured milk,Cevahir AVM,0.0
2023-02-15,Cultured milk,Emaar Square Mall,5.0
2023-02-15,Cultured milk,Forum Istanbul,0.0
2023-02-15,Cultured milk,Istinye Park,0.0
2023-02-15,Cultured milk,Kanyon,4.0
2023-02-15,Cultured milk,Mall of Istanbul,3.0
2023-02-15,Cultured milk,Metrocity,0.0
2023-02-15,Cultured milk,Metropol AVM,3.0
2023-02-15,Cultured milk,Viaport Outlet,3.0
2023-02-15,Cultured milk,Zorlu Center,0.0
2023-02-15,Evaporated milk,Cevahir AVM,0.0
2023-02-15,Evaporated milk,Emaar Square Mall,0.0
2023-02-15,Evaporated milk,Forum Istanbul,0.0
2023-02-15,Evaporated milk,Istinye Park,4.0
2023-02-15,Evaporated milk,Kanyon,0.0
2023-02-15,Evaporated milk,Mall of Istanbul,4.0
2023-02-15,Evaporated milk,Metrocity,0.0
2023-02-15,Evaporated milk,Metropol AVM,0.0
2023-02-15,Evaporated milk,Viaport Outlet,0.0
2023-02-15,Evaporated milk,Zorlu Center,0.0
2023-02-15,Flavored sterilized milk,Cevahir AVM,0.0
2023-02-15,Flavored sterilized milk,Emaar Square Mall,0.0
2023-02-15,Flavored sterilized milk,Forum Istanbul,0.0
2023-02-15,Flavored sterilized milk,Istinye Park,0.0
2023-02-15,Flavored sterilized milk,Kanyon,4.0
2023-02-15,Flavored sterilized milk,Mall of Istanbul,4.0
2023-02-15,Flavored sterilized milk,Metrocity,0.0
2023-02-15,Flavored sterilized milk,Metropol AVM,0.0
2023-02-15,Flavored sterilized milk,Viaport Outlet,0.0
2023-02-15,Flavored sterilized milk,Zorlu Center,0.0
2023-02-15,Modified milk,Cevahir AVM,0.0
2023-02-15,Modified milk,Emaar Square Mall,0.0
2023-02-15,Modified milk,Forum Istanbul,0.0
2023-02-15,Modified milk,Istinye Park,6.0
2023-02-15,Modified milk,Kanyon,7.0
2023-02-15,Modified milk,Mall of Istanbul,0.0
2023-02-15,Modified milk,Metrocity,4.0
2023-02-15,Modified milk,Metropol AVM,1.0
2023-02-15,Modified milk,Viaport Outlet,0.0
2023-02-15,Modified milk,Zorlu Center,0.0
2023-02-15,Pasteurized milk 2.5% mg,Cevahir AVM,0.0
2023-02-15,Pasteurized milk 2.5% mg,Emaar Square Mall,8.0
2023-02-15,Pasteurized milk 2.5% mg,Forum Istanbul,0.0
2023-02-15,Pasteurized milk 2.5% mg,Istinye Park,0.0
2023-02-15,Pasteurized milk 2.5% mg,Kanyon,0.0
2023-02-15,Pasteurized milk 2.5% mg,Mall of Istanbul,4.0
2023-02-15,Pasteurized milk 2.5% mg,Metrocity,0.0
2023-02-15,Pasteurized milk 2.5% mg,Metropol AVM,0.0
2023-02-15,Pasteurized milk 2.5% mg,Viaport Outlet,0.0
2023-02-15,Pasteurized milk 2.5% mg,Zorlu Center,0.0
2023-02-15,Pasteurized milk 3.0% mg,Cevahir AVM,0.0
2023-02-15,Pasteurized milk 3.0% mg,Emaar Square Mall,4.0
2023-02-15,Pasteurized milk 3.0% mg,Forum Istanbul,0.0
2023-02-15,Pasteurized milk 3.0% mg,Istinye Park,0.0
2023-02-15,Pasteurized milk 3.0% mg,Kanyon,5.0
2023-02-15,Pasteurized milk 3.0% mg,Mall of Istanbul,0.0
2023-02-15,Pasteurized milk 3.0% mg,Metrocity,5.0
2023-02-15,Pasteurized milk 3.0% mg,Metropol AVM,0.0
2023-02-15,Pasteurized milk 3.0% mg,Viaport Outlet,0.0
2023-02-15,Pasteurized milk 3.0% mg,Zorlu Center,0.0
2023-02-15,Powdered milk 12% mg,Cevahir AVM,0.0
2023-02-15,Powdered milk 12% mg,Emaar Square Mall,0.0
2023-02-15,Powdered milk 12% mg,Forum Istanbul,1.0
2023-02-15,Powdered milk 12% mg,Istinye Park,1.0
2023-02-15,Powdered milk 12% mg,Kanyon,4.0
2023-02-15,Powdered milk 12% mg,Mall of Istanbul,8.0
2023-02-15,Powdered milk 12% mg,Metrocity,7.0
2023-02-15,Powdered milk 12% mg,Metropol AVM,2.0
2023-02-15,Powdered milk 12% mg,Viaport Outlet,0.0
2023-02-15,Powdered milk 12% mg,Zorlu Center,0.0
2023-02-15,Powdered milk 18% mg,Cevahir AVM,0.0
2023-02-15,Powdered milk 18% mg,Emaar Square Mall,0.0
2023-02-15,Powdered milk 18% mg,Forum Istanbul,0.0
2023-02-15,Powdered milk 18% mg,Istinye Park,0.0
2023-02-15,Powdered milk 18% mg,Kanyon,5.0
2023-02-15,Powdered milk 18% mg,Mall of Istanbul,0.0
2023-02-15,Powdered milk 18% mg,Metrocity,0.0
2023-02-15,Powdered milk 18% mg,Metropol AVM,1.0
2023-02-15,Powdered milk 18% mg,Viaport Outlet,0.0
2023-02-15,Powdered milk 18% mg,Zorlu Center,5.0
2023-02-15,Powdered milk 20% mg,Cevahir AVM,0.0
2023-02-15,Powdered milk 20% mg,Emaar Square Mall,0.0
2023-02-15,Powdered milk 20% mg,Forum Istanbul,3.0
2023-02-15,Powdered milk 20% mg,Istinye Park,0.0
2023-02-15,Powdered milk 20% mg,Kanyon,5.0
2023-02-15,Powdered milk 20% mg,Mall of Istanbul,0.0
2023-02-15,Powdered milk 20% mg,Metrocity,0.0
2023-02-15,Powdered milk 20% mg,Metropol AVM,0.0
2023-02-15,Powdered milk 20% mg,Viaport Outlet,4.0
2023-02-15,Powdered milk 20% mg,Zorlu Center,2.0
2023-02-15,Powdered milk 26% mg,Cevahir AVM,0.0
2023-02-15,Powdered milk 26% mg,Emaar Square Mall,0.0
2023-02-15,Powdered milk 26% mg,Forum Istanbul,0.0
2023-02-15,Powdered milk 26% mg,Istinye Park,0.0
2023-02-15,Powdered milk 26% mg,Kanyon,8.0
2023-02-15,Powdered milk 26% mg,Mall of Istanbul,4.0
2023-02-15,Powdered milk 26% mg,Metrocity,4.0
