customer_id,business_type,location,annual_revenue,order_frequency,total_quantity_purchased,product,quantity
4432,Retailer,Jinja,28906357,13,2892,Powder Milk,193
4433,Wholesaler,Kampala,14766892,15,5554,Powder Milk,151
4434,Wholesaler,Kampala,89531289,12,6897,Cheese,89
4435,Retailer,Kampala,21611041,15,8699,Cream,112
4436,Wholesaler,Gulu,16919094,11,8408,Cream,26
4437,Wholesaler,Mbale,45068720,11,7333,Yogurt,29
4438,Retailer,Gulu,10693847,13,2023,Powder Milk,124
4439,Retailer,Mbarara,27334732,12,2245,Powder Milk,21
4440,Retailer,Jinja,65180409,6,7624,Flavored Milk,133
4441,Retailer,Gulu,83186861,19,8193,Cheese,131
4442,Wholesaler,Gulu,81652378,19,7602,Cheese,81
4443,Wholesaler,Jinja,40027294,3,3878,Yogurt,178
4444,Retailer,Kampala,73254182,16,5135,Powder Milk,94
4445,Retailer,Jinja,35962647,9,4787,Cheese,169
4446,Wholesaler,Mbale,76182048,14,289,Butter,174
4447,Retailer,Jinja,85121357,3,9158,Yogurt,119
4448,Wholesaler,Kampala,66669996,3,3002,Yogurt,27
4449,Retailer,Jinja,27250401,7,905,Butter,38
4450,Wholesaler,Gulu,26092752,19,3288,Yogurt,144
4451,Retailer,Mbarara,20392148,3,603,Cheese,49
4452,Retailer,Gulu,87066527,1,8184,Cheese,110
4453,Wholesaler,Mbarara,35103234,12,9470,Cream,129
4454,Retailer,Jinja,57036558,6,8436,Cheese,143
4455,Wholesaler,Mbale,47742151,7,7388,Butter,157
4456,Wholesaler,Jinja,39795871,2,6044,Cream,64
4457,Wholesaler,Kampala,49067621,18,9667,Cheese,193
4458,Wholesaler,Jinja,30446041,15,2743,Butter,82
4459,Wholesaler,Mbarara,22371711,15,2021,Butter,190
4460,Retailer,Gulu,44876253,10,5452,Butter,97
4461,Retailer,Mbale,46409288,17,8741,Cream,134
4462,Wholesaler,Jinja,12264888,18,4164,Yogurt,170
4463,Retailer,Jinja,51904607,18,3823,Flavored Milk,31
4464,Wholesaler,Gulu,23330122,15,3697,Powder Milk,59
4465,Retailer,Mbale,58289685,6,7959,Butter,36
4466,Retailer,Jinja,35416488,9,2916,Cheese,57
4467,Retailer,Jinja,6423249,11,736,Butter,75
4468,Retailer,Mbarara,18863761,15,2117,Powder Milk,150
4469,Wholesaler,Mbarara,93331812,3,5957,Milk,139
4470,Wholesaler,Kampala,74851217,19,497,Yogurt,55
4471,Retailer,Gulu,83115339,1,9366,Cheese,80
4472,Retailer,Mbale,99515203,17,343,Yogurt,137
4473,Wholesaler,Jinja,14201194,11,4210,Yogurt,20
4474,Retailer,Jinja,84425434,18,2596,Milk,35
4475,Wholesaler,Kampala,94941042,11,8317,Butter,58
4476,Wholesaler,Jinja,25122757,7,7094,Cheese,72
4477,Wholesaler,Gulu,16630166,1,3825,Flavored Milk,30
4478,Retailer,Kampala,49472887,12,9541,Yogurt,186
4479,Wholesaler,Gulu,51351213,4,4228,Powder Milk,88
4480,Retailer,Kampala,39016243,8,3584,Flavored Milk,89
4481,Wholesaler,Jinja,66504502,15,2103,Flavored Milk,18
4482,Retailer,Kampala,68658847,11,7162,Cream,158
4483,Retailer,Mbarara,27101547,8,1749,Butter,190
4484,Retailer,Mbale,61611982,12,2568,Flavored Milk,125
4485,Wholesaler,Jinja,61335705,3,9979,Cheese,129
4486,Wholesaler,Mbale,69337449,4,5618,Butter,64
4487,Retailer,Jinja,42848714,12,6882,Powder Milk,50
4488,Retailer,Mbale,98365832,8,8611,Flavored Milk,15
4489,Retailer,Mbarara,55055946,10,3789,Butter,10
4490,Wholesaler,Mbale,37138433,1,4423,Cheese,104
4491,Wholesaler,Kampala,50403116,13,389,Yogurt,142
4492,Wholesaler,Mbale,86704602,7,2912,Milk,35
4493,Wholesaler,Jinja,57329717,3,663,Butter,10
4494,Retailer,Gulu,14093433,16,1153,Powder Milk,10
4495,Retailer,Mbale,91729433,12,9034,Milk,102
4496,Wholesaler,Mbale,36998335,5,6796,Cream,47
4497,Wholesaler,Mbale,87089724,18,8308,Yogurt,50
4498,Retailer,Jinja,86217300,8,4561,Powder Milk,165
4499,Wholesaler,Mbale,78806919,12,7362,Cheese,142
4500,Wholesaler,Jinja,37969856,3,5455,Powder Milk,158
4501,Wholesaler,Jinja,26293753,16,620,Yogurt,72
4502,Wholesaler,Gulu,53231948,10,8781,Milk,95
4503,Wholesaler,Kampala,88152091,17,5406,Cheese,93
4504,Wholesaler,Jinja,8988485,10,166,Powder Milk,149
4505,Retailer,Mbarara,98016814,3,7274,Flavored Milk,143
4506,Wholesaler,Mbale,60276502,2,3081,Flavored Milk,166
4507,Wholesaler,Mbarara,75310511,14,3506,Butter,118
4508,Retailer,Mbale,61770787,9,3101,Flavored Milk,113
4509,Retailer,Gulu,82789179,17,9876,Powder Milk,198
4510,Retailer,Jinja,10658553,4,8483,Milk,44
4511,Wholesaler,Kampala,10166664,15,8706,Flavored Milk,84
4512,Retailer,Jinja,58255765,13,7857,Butter,134
4513,Wholesaler,Mbale,19254771,19,7352,Cheese,61
4514,Wholesaler,Kampala,21412281,9,1928,Flavored Milk,42
4515,Wholesaler,Jinja,57233931,4,4931,Butter,162
4516,Retailer,Kampala,49959221,8,4686,Flavored Milk,23
4517,Retailer,Mbale,42623915,15,2584,Cream,62
4518,Retailer,Gulu,73004040,14,3859,Flavored Milk,70
4519,Retailer,Gulu,82288052,3,8813,Powder Milk,22
4520,Retailer,Jinja,19124295,17,5655,Milk,24
4521,Wholesaler,Mbarara,35684041,8,7783,Butter,64
4522,Wholesaler,Mbale,68404334,14,3691,Butter,190
4523,Wholesaler,Jinja,94488296,13,706,Yogurt,56
4524,Wholesaler,Jinja,93842815,15,3201,Yogurt,182
4525,Retailer,Gulu,22514025,11,9190,Butter,106
4526,Retailer,Kampala,17904572,15,4160,Powder Milk,84
4527,Wholesaler,Mbale,67390152,12,7257,Milk,24
4528,Retailer,Kampala,96034458,9,356,Flavored Milk,30
4529,Retailer,Mbale,17616424,15,8946,Cheese,45
4530,Wholesaler,Mbarara,92697887,1,4542,Powder Milk,162
4531,Wholesaler,Gulu,31226802,12,8919,Flavored Milk,53
4532,Retailer,Mbarara,41316160,6,8452,Cheese,138
4533,Retailer,Jinja,33931648,1,4544,Milk,51
4534,Wholesaler,Gulu,26021613,19,1446,Yogurt,196
4535,Wholesaler,Jinja,67919610,13,3510,Butter,42
4536,Wholesaler,Mbarara,96226058,6,4403,Milk,112
4537,Retailer,Mbale,91378886,17,2212,Cheese,169
4538,Wholesaler,Jinja,85208705,13,7726,Powder Milk,162
4539,Wholesaler,Kampala,37352398,9,4594,Butter,49
4540,Retailer,Mbale,33554997,8,3198,Cheese,195
4541,Retailer,Mbale,91978350,15,877,Flavored Milk,106
4542,Retailer,Mbarara,61246361,18,2705,Flavored Milk,124
4543,Retailer,Mbarara,76346983,2,6761,Powder Milk,111
4544,Retailer,Gulu,63074153,2,8741,Flavored Milk,73
4545,Wholesaler,Gulu,40215282,11,9303,Butter,156
4546,Wholesaler,Kampala,57454434,1,7914,Yogurt,37
4547,Retailer,Mbale,12662579,18,7575,Yogurt,89
4548,Retailer,Kampala,65420219,7,5220,Cheese,121
4549,Retailer,Kampala,38302584,17,3546,Yogurt,179
4550,Retailer,Mbarara,74220586,16,6144,Yogurt,95
4551,Retailer,Kampala,98620831,7,4272,Cheese,187
4552,Wholesaler,Kampala,74286279,7,9368,Cheese,115
4553,Wholesaler,Jinja,63082795,2,2039,Cheese,57
4554,Wholesaler,Gulu,40294153,5,6629,Butter,194
4555,Wholesaler,Gulu,93192830,14,5554,Cream,18
4556,Retailer,Mbale,43466902,8,4230,Cheese,167
4557,Wholesaler,Gulu,31009219,12,1432,Butter,155
4558,Retailer,Mbale,26005861,7,4217,Butter,182
4559,Retailer,Jinja,55861533,6,3216,Butter,119
4560,Retailer,Gulu,66303272,13,2685,Cream,92
4561,Wholesaler,Jinja,52589380,12,5595,Cheese,87
4562,Retailer,Gulu,74865172,17,9271,Yogurt,75
4563,Wholesaler,Gulu,73233029,16,5259,Powder Milk,148
4564,Wholesaler,Jinja,57850544,1,9860,Powder Milk,99
4565,Retailer,Kampala,58200080,7,9477,Cream,81
4566,Retailer,Kampala,78222143,3,5432,Yogurt,24
4567,Retailer,Kampala,67176597,6,4033,Cream,118
4568,Wholesaler,Kampala,38750416,3,1455,Cheese,49
4569,Retailer,Gulu,71891213,3,7787,Yogurt,150
4570,Wholesaler,Mbarara,85681697,8,6250,Cream,95
4571,Retailer,Jinja,16881497,14,5792,Cheese,42
4572,Retailer,Mbarara,95547451,9,6761,Cream,135
4573,Wholesaler,Mbarara,7488322,5,9789,Butter,139
4574,Wholesaler,Mbale,48486209,15,1934,Flavored Milk,118
4575,Wholesaler,Kampala,39061915,17,5222,Milk,119
4576,Wholesaler,Gulu,34556294,10,2234,Cream,171
4577,Wholesaler,Kampala,67621699,8,6367,Powder Milk,25
4578,Wholesaler,Kampala,8175920,18,7053,Cream,23
4579,Retailer,Mbarara,96426341,6,8460,Cheese,55
4580,Retailer,Mbale,65772819,17,7480,Butter,59
4581,Wholesaler,Kampala,48835592,4,4400,Flavored Milk,122
4582,Retailer,Jinja,41605179,15,9053,Butter,142
4583,Wholesaler,Jinja,69671006,10,8511,Milk,52
4584,Retailer,Kampala,85697341,13,6417,Powder Milk,155
4585,Retailer,Mbarara,64939107,1,4749,Yogurt,57
4586,Wholesaler,Mbarara,68626393,9,9428,Yogurt,163
4587,Wholesaler,Gulu,21960411,5,1783,Butter,151
4588,Wholesaler,Mbale,72419268,11,3017,Milk,198
4589,Retailer,Mbarara,9383305,4,122,Butter,30
4590,Wholesaler,Gulu,62756945,16,5043,Yogurt,64
4591,Retailer,Jinja,50575950,18,6167,Butter,125
4592,Wholesaler,Jinja,97443132,8,7935,Flavored Milk,117
4593,Retailer,Jinja,40491168,2,5092,Milk,11
4594,Retailer,Kampala,60234564,17,8111,Yogurt,140
4595,Wholesaler,Mbale,19956836,10,680,Powder Milk,22
4596,Retailer,Gulu,53619879,13,5653,Powder Milk,30
4597,Retailer,Mbale,61602197,15,927,Butter,170
4598,Wholesaler,Kampala,16677909,9,8998,Milk,157
4599,Retailer,Gulu,69910771,8,4343,Butter,134
4600,Wholesaler,Gulu,63547214,6,9692,Yogurt,155
4601,Wholesaler,Mbarara,75081808,4,2590,Milk,47
4602,Wholesaler,Mbale,44440946,18,131,Yogurt,34
4603,Wholesaler,Mbale,17913404,3,1381,Flavored Milk,175
4604,Retailer,Mbarara,26332012,4,9964,Flavored Milk,152
4605,Retailer,Jinja,68007422,13,8005,Powder Milk,166
4606,Retailer,Kampala,24120761,11,406,Cheese,106
4607,Wholesaler,Mbale,68972538,8,9561,Milk,41
4608,Retailer,Mbarara,28684821,14,629,Flavored Milk,52
4609,Retailer,Gulu,18495465,14,695,Cheese,22
4610,Wholesaler,Mbarara,63903248,16,6313,Powder Milk,87
4611,Wholesaler,Jinja,78662404,14,8549,Milk,34
4612,Retailer,Kampala,81128849,1,283,Yogurt,58
4613,Wholesaler,Jinja,92582096,2,1084,Butter,97
4614,Wholesaler,Gulu,28944899,1,6067,Butter,129
4615,Wholesaler,Gulu,66540230,11,5171,Yogurt,145
4616,Wholesaler,Gulu,81481368,6,1785,Flavored Milk,165
4617,Retailer,Gulu,57172644,15,4327,Butter,135
4618,Wholesaler,Mbarara,33106407,12,991,Yogurt,20
4619,Wholesaler,Gulu,91970410,5,399,Cheese,192
4620,Wholesaler,Gulu,7309842,12,1455,Cheese,19
4621,Wholesaler,Mbarara,13835250,14,7514,Yogurt,68
4622,Wholesaler,Gulu,12267784,14,1595,Milk,74
4623,Wholesaler,Jinja,40764758,19,4370,Flavored Milk,142
4624,Wholesaler,Jinja,28822942,5,9993,Flavored Milk,89
4625,Wholesaler,Mbale,9399775,3,1796,Yogurt,157
4626,Retailer,Jinja,78985267,18,7946,Butter,101
4627,Wholesaler,Kampala,14343902,6,1404,Powder Milk,142
4628,Retailer,Kampala,28838736,9,7380,Flavored Milk,121
4629,Wholesaler,Kampala,45989807,7,4338,Flavored Milk,167
4630,Wholesaler,Mbarara,36640377,18,9410,Cheese,96
4631,Wholesaler,Jinja,9054613,2,4816,Cheese,171
4632,Wholesaler,Kampala,83648349,10,6007,Cheese,122
4633,Retailer,Mbale,13950975,12,6885,Powder Milk,127
4634,Wholesaler,Mbarara,81155316,2,2635,Flavored Milk,101
4635,Wholesaler,Mbale,10167282,13,4757,Flavored Milk,10
4636,Retailer,Jinja,8521188,8,950,Powder Milk,121
4637,Retailer,Gulu,60040633,7,3391,Cream,164
4638,Wholesaler,Mbale,33036229,3,7744,Flavored Milk,128
4639,Retailer,Gulu,16316001,8,177,Butter,129
4640,Retailer,Mbarara,73309303,1,1725,Butter,43
4641,Retailer,Mbale,23550495,15,1827,Butter,104
4642,Wholesaler,Mbale,97432408,1,5215,Cream,41
4643,Wholesaler,Mbarara,22129996,12,8475,Milk,125
4644,Wholesaler,Mbarara,97929342,11,633,Flavored Milk,183
4645,Retailer,Kampala,41927717,16,1516,Powder Milk,194
4646,Wholesaler,Jinja,71078145,4,8744,Flavored Milk,31
4647,Retailer,Mbale,91894969,2,6800,Powder Milk,166
4648,Wholesaler,Mbale,8370186,3,1205,Cream,107
4649,Wholesaler,Mbarara,43522122,4,9741,Yogurt,54
4650,Retailer,Mbarara,92205847,18,8010,Yogurt,182
4651,Wholesaler,Jinja,92871949,12,985,Milk,76
4652,Retailer,Mbarara,47928492,1,405,Yogurt,30
4653,Retailer,Gulu,49681319,3,2044,Butter,158
4654,Wholesaler,Gulu,10966958,4,5206,Milk,197
4655,Retailer,Gulu,49163499,6,6331,Milk,38
4656,Wholesaler,Gulu,40947510,17,9687,Milk,42
4657,Wholesaler,Jinja,39310823,8,7459,Cheese,176
4658,Retailer,Mbale,98522724,18,5414,Cream,199
4659,Wholesaler,Gulu,50024505,16,4024,Yogurt,99
4660,Retailer,Mbarara,65453194,6,2554,Flavored Milk,135
4661,Wholesaler,Gulu,24433379,19,2196,Cheese,54
4662,Wholesaler,Jinja,91057546,8,7719,Powder Milk,195
4663,Wholesaler,Mbarara,79277064,4,7354,Butter,82
4664,Wholesaler,Gulu,50289925,9,1260,Cheese,91
4665,Wholesaler,Mbale,38766903,8,6229,Butter,138
4666,Retailer,Mbarara,24672609,19,8871,Cream,20
4667,Retailer,Mbarara,40578681,1,4932,Flavored Milk,169
4668,Retailer,Mbale,79063982,4,6874,Flavored Milk,116
4669,Retailer,Mbarara,7367396,10,6248,Yogurt,186
4670,Retailer,Gulu,92755615,8,9736,Powder Milk,100
4671,Retailer,Mbarara,9534075,3,1157,Cheese,167
4672,Wholesaler,Gulu,58027723,12,5036,Flavored Milk,69
4673,Wholesaler,Mbale,42017324,9,3484,Cream,147
4674,Retailer,Kampala,61456400,3,8073,Butter,111
4675,Retailer,Mbale,20167107,4,2865,Flavored Milk,158
4676,Wholesaler,Gulu,80148905,6,7111,Yogurt,15
4677,Wholesaler,Jinja,20513632,9,2085,Butter,175
4678,Wholesaler,Mbale,14159210,2,6857,Milk,134
4679,Retailer,Jinja,34091695,2,7023,Powder Milk,125
4680,Retailer,Jinja,16378794,18,219,Yogurt,195
4681,Retailer,Gulu,80009288,3,8873,Cream,17
4682,Wholesaler,Gulu,8541478,3,9046,Cream,79
4683,Wholesaler,Kampala,44651506,18,5065,Cream,171
4684,Retailer,Mbarara,65214493,6,6947,Cream,186
4685,Retailer,Mbale,30830769,1,3084,Yogurt,49
4686,Wholesaler,Gulu,60536252,15,4530,Milk,95
4687,Wholesaler,Mbale,51623507,11,3462,Powder Milk,38
4688,Wholesaler,Jinja,5753830,10,5038,Cream,18
4689,Wholesaler,Mbarara,32299368,4,7180,Flavored Milk,30
4690,Retailer,Kampala,45716587,14,3919,Yogurt,41
4691,Wholesaler,Mbale,37720252,2,6149,Milk,81
4692,Wholesaler,Mbarara,21939414,13,841,Powder Milk,192
4693,Wholesaler,Kampala,57733429,16,3891,Milk,180
4694,Retailer,Mbale,87293049,12,3406,Powder Milk,19
4695,Retailer,Mbarara,18771577,5,7572,Yogurt,186
4696,Wholesaler,Gulu,43429796,19,4975,Cheese,96
4697,Wholesaler,Mbale,70888824,3,5124,Cream,93
4698,Wholesaler,Mbarara,20824086,2,6750,Yogurt,150
4699,Retailer,Kampala,80999142,17,2144,Cream,95
4700,Retailer,Mbarara,40557019,11,6300,Powder Milk,50
4701,Retailer,Gulu,14615935,1,8857,Cheese,40
4702,Wholesaler,Mbale,26194813,19,5302,Flavored Milk,118
4703,Retailer,Mbale,7187090,8,7053,Milk,41
4704,Wholesaler,Mbale,28819631,11,4346,Butter,182
4705,Wholesaler,Gulu,31697277,8,2351,Yogurt,22
4706,Wholesaler,Kampala,14854420,17,5319,Butter,130
4707,Retailer,Mbale,45729559,6,9814,Flavored Milk,162
4708,Wholesaler,Kampala,47302489,7,554,Yogurt,127
4709,Retailer,Mbarara,49185010,13,1995,Butter,115
4710,Retailer,Kampala,60054334,7,1911,Flavored Milk,24
4711,Wholesaler,Kampala,8214194,11,3772,Cheese,73
4712,Wholesaler,Mbale,61460027,10,3733,Flavored Milk,197
4713,Retailer,Jinja,43041635,8,453,Yogurt,126
4714,Wholesaler,Jinja,71287001,10,4381,Powder Milk,17
4715,Retailer,Gulu,24016992,11,9861,Powder Milk,154
4716,Wholesaler,Gulu,24369338,17,2956,Cream,14
4717,Retailer,Jinja,96416675,11,4778,Cream,150
4718,Retailer,Mbarara,32151683,16,7759,Powder Milk,30
4719,Retailer,Mbale,65509831,5,1619,Yogurt,126
4720,Retailer,Mbale,72778326,10,189,Yogurt,133
4721,Wholesaler,Mbarara,15618693,5,4733,Flavored Milk,124
4722,Wholesaler,Mbarara,48297334,9,6780,Yogurt,53
4723,Retailer,Jinja,45009642,3,5112,Cream,62
4724,Retailer,Gulu,32866083,3,4715,Flavored Milk,165
4725,Wholesaler,Mbarara,92385085,10,2222,Powder Milk,75
4726,Wholesaler,Gulu,88083373,7,6129,Cream,158
4727,Wholesaler,Kampala,74808276,2,3470,Milk,114
4728,Wholesaler,Mbale,61435386,8,6327,Milk,135
4729,Wholesaler,Jinja,56297272,12,1299,Cream,129
4730,Wholesaler,Mbale,90573091,9,6114,Cream,66
4731,Retailer,Jinja,96758699,11,2747,Milk,64
4732,Wholesaler,Kampala,40561860,19,2803,Butter,139
4733,Wholesaler,Mbale,98888936,17,4984,Milk,103
4734,Retailer,Kampala,36836606,13,6515,Milk,74
4735,Wholesaler,Jinja,11630293,1,3934,Flavored Milk,119
4736,Wholesaler,Mbarara,94879619,1,7304,Flavored Milk,140
4737,Wholesaler,Mbale,8964847,8,144,Powder Milk,196
4738,Wholesaler,Kampala,66537345,13,4341,Cream,14
4739,Wholesaler,Mbale,31536591,6,5830,Yogurt,75
4740,Retailer,Mbale,70152975,3,5133,Yogurt,99
4741,Wholesaler,Mbale,55519604,16,9917,Yogurt,155
4742,Retailer,Gulu,41515319,10,8254,Powder Milk,146
4743,Retailer,Kampala,51614007,7,2351,Flavored Milk,159
4744,Wholesaler,Kampala,11123477,3,4133,Flavored Milk,165
4745,Retailer,Mbale,54383402,14,6169,Milk,197
4746,Wholesaler,Mbarara,60929152,16,6274,Cheese,149
4747,Retailer,Mbale,12374655,4,422,Flavored Milk,46
4748,Retailer,Gulu,14691582,13,4539,Powder Milk,128
4749,Wholesaler,Jinja,10457469,1,5901,Cheese,107
4750,Wholesaler,Gulu,76950545,5,6078,Flavored Milk,179
4751,Wholesaler,Mbarara,74679473,18,8659,Powder Milk,63
4752,Wholesaler,Mbale,73875827,12,866,Flavored Milk,179
4753,Wholesaler,Kampala,95891891,11,3662,Butter,131
4754,Retailer,Mbale,62789897,9,7797,Cheese,76
4755,Retailer,Mbarara,53587328,7,6400,Cream,65
4756,Retailer,Kampala,80339393,14,7489,Cream,55
4757,Retailer,Gulu,45436400,3,1382,Butter,14
4758,Retailer,Jinja,28618325,16,6411,Milk,65
4759,Retailer,Jinja,33341215,7,805,Butter,160
4760,Retailer,Mbale,45828828,1,3575,Butter,71
4761,Wholesaler,Gulu,71427042,6,1846,Powder Milk,150
4762,Wholesaler,Mbarara,97378064,6,3109,Cream,68
4763,Retailer,Jinja,70521303,10,2227,Milk,37
4764,Retailer,Gulu,66273835,12,2100,Cheese,15
4765,Wholesaler,Mbale,47085021,19,2039,Yogurt,198
4766,Wholesaler,Kampala,7372009,6,7568,Flavored Milk,70
4767,Wholesaler,Mbale,95321222,14,8796,Powder Milk,182
4768,Wholesaler,Mbale,89386921,3,5859,Cheese,102
4769,Retailer,Gulu,28953201,10,5663,Milk,21
4770,Wholesaler,Jinja,21797950,9,8507,Butter,172
4771,Retailer,Gulu,56796325,19,9164,Yogurt,71
4772,Retailer,Kampala,80044806,15,8775,Butter,121
4773,Retailer,Gulu,59079931,9,6026,Flavored Milk,14
4774,Wholesaler,Mbarara,50043824,19,1743,Milk,75
4775,Wholesaler,Mbale,13795165,8,2101,Yogurt,77
4776,Retailer,Jinja,64283979,4,2970,Cheese,95
4777,Retailer,Kampala,68976112,5,4895,Cheese,118
4778,Retailer,Mbale,77298541,19,4217,Milk,123
4779,Wholesaler,Gulu,43147242,14,6281,Milk,89
4780,Retailer,Mbarara,70666177,18,4673,Powder Milk,75
4781,Wholesaler,Gulu,17104436,19,9127,Butter,178
4782,Retailer,Mbale,23724065,6,6796,Yogurt,164
4783,Retailer,Kampala,85403535,5,6189,Flavored Milk,85
4784,Retailer,Jinja,19801056,11,1508,Milk,14
4785,Wholesaler,Mbale,80939411,5,3845,Yogurt,142
4786,Wholesaler,Kampala,32036487,8,3460,Powder Milk,95
4787,Retailer,Mbale,19925234,5,4074,Cream,150
4788,Wholesaler,Mbarara,35333465,11,6319,Milk,89
4789,Retailer,Gulu,37717024,13,612,Milk,99
4790,Wholesaler,Jinja,65054973,6,6142,Cheese,146
4791,Wholesaler,Kampala,84758652,5,7042,Cream,185
4792,Wholesaler,Jinja,36055652,18,7058,Yogurt,41
4793,Retailer,Jinja,67023069,10,7846,Cheese,92
4794,Wholesaler,Jinja,63152714,16,5709,Powder Milk,45
4795,Wholesaler,Kampala,60567284,14,6134,Cheese,152
4796,Retailer,Kampala,43187560,15,3021,Cream,146
4797,Retailer,Jinja,86907777,3,394,Powder Milk,25
4798,Retailer,Gulu,54134988,3,6661,Cream,15
4799,Retailer,Mbale,51091473,12,7174,Yogurt,81
4800,Wholesaler,Jinja,31276504,15,6334,Powder Milk,170
4801,Wholesaler,Mbarara,88045035,11,2766,Powder Milk,119
4802,Wholesaler,Jinja,40830596,10,9914,Cheese,109
4803,Wholesaler,Kampala,74720634,15,5710,Cream,179
4804,Wholesaler,Mbale,73169907,18,7282,Butter,68
4805,Retailer,Mbarara,82474625,14,4943,Cream,45
4806,Wholesaler,Mbale,99887747,6,1169,Flavored Milk,43
4807,Wholesaler,Mbale,45902155,14,2312,Flavored Milk,139
4808,Wholesaler,Mbarara,73811843,16,792,Butter,22
4809,Retailer,Jinja,48147178,2,5051,Milk,180
4810,Retailer,Jinja,11045000,19,5353,Cheese,66
4811,Wholesaler,Jinja,63294473,5,7380,Flavored Milk,16
4812,Retailer,Gulu,80548122,11,832,Yogurt,196
4813,Retailer,Jinja,10901326,11,146,Powder Milk,68
4814,Retailer,Mbarara,55572329,19,8828,Powder Milk,120
4815,Retailer,Gulu,10151701,18,6711,Milk,125
4816,Retailer,Jinja,32654917,8,4961,Flavored Milk,60
4817,Retailer,Gulu,75161696,12,2288,Cream,12
4818,Retailer,Mbarara,31281884,9,9158,Cheese,164
4819,Wholesaler,Jinja,34224468,3,3399,Flavored Milk,63
4820,Wholesaler,Kampala,63950325,6,2538,Cheese,103
4821,Retailer,Mbarara,98361395,1,3843,Milk,43
4822,Wholesaler,Mbale,6224541,17,7867,Cream,32
4823,Wholesaler,Mbale,27294164,3,2887,Cream,57
4824,Retailer,Mbarara,15065663,18,2436,Cream,64
4825,Wholesaler,Mbale,66221475,18,7446,Powder Milk,26
4826,Retailer,Mbarara,23619958,2,1891,Butter,88
4827,Retailer,Kampala,62845433,4,9444,Powder Milk,71
4828,Retailer,Mbarara,51907199,1,5416,Cheese,134
4829,Wholesaler,Jinja,88482197,10,8114,Cheese,70
4830,Wholesaler,Jinja,62676973,5,4819,Milk,198
4831,Wholesaler,Gulu,67181331,5,8971,Milk,53
4832,Wholesaler,Mbale,47448405,9,366,Yogurt,80
4833,Retailer,Mbale,75170683,14,7503,Powder Milk,134
4834,Retailer,Mbarara,96893863,13,125,Powder Milk,137
4835,Wholesaler,Mbale,23582154,13,5119,Milk,12
4836,Retailer,Jinja,94912990,1,253,Flavored Milk,76
4837,Retailer,Kampala,90636839,17,7945,Cheese,121
4838,Wholesaler,Mbarara,94421900,8,6617,Cream,108
4839,Retailer,Mbale,55430993,3,7510,Butter,145
4840,Wholesaler,Jinja,74060117,17,3825,Milk,163
4841,Retailer,Gulu,47327327,12,8128,Cream,129
4842,Wholesaler,Mbale,58095097,18,6974,Cheese,152
4843,Retailer,Kampala,93698329,14,7630,Butter,142
4844,Retailer,Kampala,65812209,11,5608,Yogurt,150
4845,Wholesaler,Mbale,11117984,16,4405,Flavored Milk,112
4846,Wholesaler,Mbale,29839089,4,3101,Yogurt,149
4847,Wholesaler,Jinja,85623398,18,2713,Milk,72
4848,Wholesaler,Mbale,80508762,7,8673,Flavored Milk,145
4849,Retailer,Gulu,68726115,11,7434,Yogurt,43
4850,Retailer,Jinja,47156031,16,3212,Cheese,31
4851,Wholesaler,Mbarara,10295016,16,8439,Milk,59
4852,Retailer,Gulu,63837534,3,5128,Powder Milk,149
4853,Wholesaler,Jinja,57373630,9,88,Yogurt,159
4854,Wholesaler,Jinja,38490693,8,8970,Flavored Milk,100
4855,Retailer,Kampala,23240435,7,3215,Flavored Milk,195
4856,Retailer,Jinja,71652309,17,4829,Powder Milk,91
4857,Wholesaler,Gulu,96889694,11,6236,Cream,28
4858,Wholesaler,Mbale,79605155,4,2174,Butter,132
4859,Wholesaler,Gulu,88487682,4,7449,Flavored Milk,142
4860,Retailer,Mbarara,11261600,5,4184,Flavored Milk,25
4861,Retailer,Jinja,26360346,8,6344,Cream,122
4862,Retailer,Jinja,30570044,10,3821,Milk,178
4863,Retailer,Jinja,32632298,17,5588,Flavored Milk,28
4864,Wholesaler,Jinja,14232640,6,3307,Butter,117
4865,Wholesaler,Kampala,18788075,9,6511,Flavored Milk,31
4866,Wholesaler,Kampala,6653816,10,5438,Butter,154
4867,Wholesaler,Mbale,46359368,8,7950,Cream,44
4868,Wholesaler,Jinja,12805956,15,1294,Cheese,176
4869,Wholesaler,Mbarara,77600236,18,707,Butter,82
4870,Retailer,Mbale,47590939,5,1749,Milk,64
4871,Retailer,Jinja,88195927,18,4506,Yogurt,142
4872,Wholesaler,Kampala,16434476,1,6118,Powder Milk,82
4873,Wholesaler,Mbarara,26063674,2,8097,Yogurt,124
4874,Retailer,Mbale,12283657,10,6013,Cheese,20
4875,Retailer,Mbarara,39725545,6,6285,Milk,87
4876,Retailer,Jinja,34015445,19,4585,Cheese,119
4877,Retailer,Gulu,76295078,11,7323,Cheese,177
